Player,Country,Date_of_birth,Hand,Total_wins,Wins_percent,AVG_rank,VAR_rank,Clay_wins,Clay_wins_percent,Grass_wins,Grass_wins_percent,Hard_wins,Hard_wins_percent,Carpet_wins,Carpet_wins_percent,International_nmatches,Grand Slam_nmatches,International Gold_nmatches,Masters_nmatches,ATP250_nmatches,ATP500_nmatches,Masters 1000_nmatches,Masters Cup_nmatches,International Gold_nwins,ATP250_nwins,ATP500_nwins,Grand Slam_nwins,International_nwins,Masters_nwins,Masters 1000_nwins,Masters Cup_nwins
Verdasco F.,ESP,1983-11-15,L,526,54.90605427974948,38.05636743215031,1257.4388256621357,222,59.04255319148937,49,53.2608695652174,243,51.812366737739865,12,57.14285714285714,115,180,63,79,232,115,171,3,41,134,56,110,63,35,87,0
Tahiri M.,MAR,1977-07-28,R,1,14.285714285714285,632.8571428571429,24942.47619047619,1,14.285714285714285,0,NA,0,NA,0,NA,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Lopes H.,POR,1977-08-07,R,0,0,561,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nadal R.,ESP,1986-06-03,L,1009,82.9087921117502,12.71240755957272,3236.147485728495,455,90.27777777777779,75,79.7872340425532,472,77.88778877887789,7,53.84615384615385,84,344,50,146,71,139,344,39,43,55,120,303,64,121,282,21
Cermak F.,CZE,1976-11-14,R,8,38.095238095238095,448.3333333333333,152281.93333333332,8,44.44444444444444,0,0,0,0,0,NA,16,NA,4,NA,1,NA,NA,NA,2,0,0,0,6,0,0,0
Garcia-Lopez G.,NA,NA,NA,286,45.18167456556082,65.1563981042654,881.7555642210091,131,49.063670411985015,28,47.45762711864407,125,41.80602006688963,2,25,109,96,17,14,249,63,85,NA,3,131,22,40,50,6,34,0
Kunitsyn I.,RUS,1981-09-30,R,81,35.84070796460177,88.32300884955752,1115.8729793510324,8,27.586206896551722,10,29.411764705882355,46,33.82352941176471,17,62.96296296296296,77,29,10,5,72,16,17,NA,4,24,4,7,37,0,5,0
Mathieu P.,NA,NA,NA,0,0,57.8,221.2,0,0,0,0,0,0,0,0,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schuettler P.,GER,1984-02-28,U,2,66.66666666666666,11,0,2,66.66666666666666,0,NA,0,NA,0,NA,NA,NA,NA,3,NA,NA,NA,NA,0,0,0,0,0,2,0,0
Scherrer J.C.,SUI,1978-07-20,R,1,20,684.4,165730.3,0,NA,0,0,1,33.33333333333333,0,NA,4,NA,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
de Voest R.,NA,NA,NA,11,40.74074074074074,152.92592592592592,1184.994301994302,0,NA,2,40,8,40,1,50,15,2,7,3,NA,NA,NA,NA,3,0,0,0,7,1,0,0
Moser F.,GER,1976-09-23,R,0,0,388,2592,0,NA,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hemmes F.,NED,1950-06-14,U,1,25,235.75,578.25,0,0,0,0,1,50,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Petzschner P.,GER,1984-03-24,R,83,45.85635359116022,94.03867403314918,7093.7929404542665,14,36.84210526315789,18,51.42857142857142,51,48.113207547169814,0,0,17,33,7,1,74,21,28,NA,5,35,9,13,7,0,14,0
Baccanello P.,AUS,1979-06-12,R,2,22.22222222222222,324.55555555555554,22355.527777777777,0,NA,1,50,1,14.285714285714285,0,NA,6,3,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0
Mertinak M.,SVK,1979-10-11,R,4,26.666666666666668,218.13333333333333,13353.266666666666,2,25,2,33.33333333333333,0,NA,0,0,14,1,NA,NA,NA,NA,NA,NA,0,0,0,0,4,0,0,0
Bloomfield R.,GBR,1983-04-27,R,4,25,367.375,20088.783333333333,0,NA,4,28.57142857142857,0,0,0,NA,4,5,1,NA,6,NA,NA,NA,0,3,0,1,0,0,0,0
Niemeyer F.,CAN,1976-04-24,R,4,20,254.85,8949.502631578947,0,NA,1,33.33333333333333,3,17.647058823529413,0,NA,3,2,3,10,NA,NA,2,NA,1,0,0,1,0,1,1,0
Rehnquist B.,SWE,1978-01-05,R,4,28.57142857142857,238.07142857142858,4073.6098901098903,3,50,0,NA,1,12.5,0,NA,11,3,NA,NA,NA,NA,NA,NA,0,0,0,0,4,0,0,0
Lammer M.,SUI,1982-03-25,R,5,23.809523809523807,248.52380952380952,3394.961904761905,1,12.5,0,NA,4,33.33333333333333,0,0,5,3,1,NA,6,5,1,NA,0,2,2,1,0,0,0,0
Guccione C.,AUS,1985-07-30,L,32,36.7816091954023,178.58620689655172,20502.338412189256,1,14.285714285714285,5,31.25,26,41.269841269841265,0,0,40,17,5,4,15,2,4,NA,2,4,1,4,18,1,2,0
Hernandez O.,ESP,1978-04-10,R,64,35.16483516483517,84.12637362637362,561.072339262947,58,41.726618705035975,1,12.5,4,12.5,1,33.33333333333333,77,26,21,8,33,7,10,NA,8,12,2,6,31,2,3,0
Levinsky J.,CZE,1981-02-11,R,0,0,403,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wawrinka S.,SUI,1985-03-28,R,534,61.30884041331802,40.22847301951779,3470.9925676656503,184,63.230240549828174,32,49.23076923076923,309,62.42424242424243,9,45,63,218,39,46,159,93,238,15,24,108,53,151,28,22,141,7
Starace P.,ITA,1981-07-14,R,140,44.303797468354425,72.48417721518987,1084.460066305003,116,52.96803652968036,0,0,21,27.631578947368425,3,25,85,39,33,22,95,21,21,NA,18,49,10,7,44,7,5,0
Levine I.,RUS,1980-08-24,U,0,0,640,91592,0,NA,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Behrmann M.,USA,1980-08-03,R,0,0,1358,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reynolds B.,USA,1982-07-17,R,27,27.27272727272727,136.87878787878788,8303.78107606679,3,37.5,4,25,20,27.027027027027028,0,0,28,23,12,5,21,2,8,NA,5,5,0,6,7,1,3,0
Delic A.,BIH,1982-06-30,R,24,32,151.17333333333335,12246.604684684684,1,14.285714285714285,2,25,21,35.59322033898305,0,0,34,17,10,7,3,1,3,NA,3,0,0,7,10,3,1,0
Ayala D.,USA,1979-04-29,R,0,0,1223,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neumuller I.,AUT,1979-03-30,R,0,0,886,NA,0,0,0,NA,0,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vik R.,CZE,1980-02-05,R,18,33.33333333333333,89.42592592592592,2437.569881201957,7,36.84210526315789,1,20,6,28.57142857142857,4,44.44444444444444,29,7,13,4,1,NA,NA,NA,4,0,0,1,12,1,0,0
Koellerer D.,AUT,1983-08-17,R,19,37.254901960784316,102.7843137254902,2623.532549019608,12,40,0,0,7,41.17647058823529,0,NA,5,7,7,NA,23,4,5,NA,3,7,2,2,2,0,3,0
Karanusic R.,CRO,1982-09-05,R,11,23.404255319148938,137.2340425531915,1408.8788159111934,1,11.11111111111111,4,40,4,19.047619047619047,2,28.57142857142857,21,15,7,NA,4,NA,NA,NA,2,0,0,4,5,0,0,0
Tuksar S.,CRO,1983-05-12,R,0,0,223.33333333333334,4059.866666666667,0,0,0,NA,0,0,0,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yim R.,USA,1985-02-25,L,0,0,1045,118098,0,NA,0,NA,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Golovanov D.,RUS,1979-03-27,L,0,0,333.2,58269.2,0,NA,0,0,0,0,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matkowski M.,POL,1981-01-15,R,0,0,726,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dabrowski B.,POL,1972-08-20,R,0,0,561.5,7564.5,0,0,0,NA,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MacLagan M.,NA,NA,NA,0,0,457,21632,0,NA,0,0,0,0,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Youzhny A.,RUS,1980-05-19,R,2,50,33.75,110.25,0,NA,0,NA,2,50,0,NA,NA,NA,NA,4,NA,NA,NA,NA,0,0,0,0,0,2,0,0
Ramirez-Hidalgo R.,NA,NA,NA,61,33.51648351648351,90.8076923076923,926.8965150871228,54,39.705882352941174,0,0,7,19.444444444444446,0,0,81,24,15,9,41,9,3,NA,6,11,1,4,35,3,1,0
Berdych T.,CZE,1985-09-17,R,576,64.9379932356257,16.750845546786923,321.93672332487574,127,61.951219512195124,65,68.42105263157895,370,65.37102473498233,14,66.66666666666666,76,202,44,79,143,103,221,19,26,101,68,143,46,45,141,6
Capdeville P.,CHI,1983-04-02,R,34,34.34343434343434,126.25252525252525,3294.517212945784,12,32.432432432432435,2,22.22222222222222,20,37.735849056603776,0,NA,31,18,12,5,29,3,1,NA,7,9,0,7,11,0,0,0
Moraru G.,ROU,1982-01-28,R,0,0,427.5,180.5,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiudinelli M.,SUI,1981-09-10,R,44,34.92063492063492,159.35714285714286,12989.255428571429,7,31.818181818181817,6,40,30,35.294117647058826,1,25,20,17,3,NA,46,34,6,NA,2,14,14,8,6,0,0,0
Ratiwatana S.,THA,1982-01-23,R,0,0,919,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
di Mauro A.,NA,NA,NA,14,28.57142857142857,101.77551020408163,303.34438775510205,12,28.57142857142857,1,33.33333333333333,1,25,0,NA,26,8,9,6,NA,NA,NA,NA,3,0,0,2,7,2,0,0
Veronelli D.,ARG,1979-12-05,R,2,40,210.8,867.2,2,50,0,NA,0,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0
Tenconi T.,ITA,1980-09-03,R,1,33.33333333333333,199,2028,1,33.33333333333333,0,NA,0,NA,0,NA,2,1,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Andreev I.,RUS,1983-07-14,R,213,50.5938242280285,59.85510688836104,1788.3908607623573,104,54.166666666666664,16,48.484848484848484,79,46.74556213017752,14,51.85185185185185,144,67,29,54,86,17,24,NA,13,42,6,36,82,24,10,0
Aldi F.,ITA,1981-09-17,R,1,12.5,193.25,11184.785714285714,1,14.285714285714285,0,NA,0,NA,0,0,8,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Almagro N.,ESP,1985-08-21,R,370,58.917197452229296,39.495222929936304,1808.869195644003,258,65.64885496183206,11,44,98,48.03921568627451,3,50,81,107,39,38,165,90,108,NA,21,110,54,62,49,19,55,0
Iwami T.,JPN,1978-07-09,L,1,25,386.75,12900.25,0,NA,0,NA,1,25,0,NA,NA,NA,4,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0
Scherrer J.,NA,NA,NA,0,0,292,NA,0,NA,0,NA,0,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferrero J.,NA,NA,NA,1,25,2,1.3333333333333333,0,0,0,NA,0,0,1,50,1,NA,NA,3,NA,NA,NA,NA,0,0,0,0,0,1,0,0
Mankad H.,IND,1979-11-10,R,0,0,318.3333333333333,3108.3333333333335,0,NA,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rastogi K.,IND,1986-10-08,R,1,20,677,108445.5,0,NA,0,NA,1,20,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Khalfan S.,QAT,1977-03-16,R,0,0,773,273567,0,NA,0,NA,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kucera V.,CZE,1987-06-25,R,1,50,19,0,0,NA,0,NA,1,50,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Bogomolov A.,RUS,NA,R,61,40.666666666666664,88.27333333333333,2444.347606263982,1,11.11111111111111,10,45.45454545454545,50,42.016806722689076,0,NA,22,21,5,8,57,10,27,NA,2,29,2,7,8,3,10,0
Santopadre V.,ITA,1971-08-11,L,1,25,200,4283.333333333333,1,33.33333333333333,0,NA,0,NA,0,0,2,NA,NA,2,NA,NA,NA,NA,0,0,0,0,0,1,0,0
Seppi A.,ITA,1984-02-21,R,347,46.89189189189189,57.33378378378379,1021.8979098855283,114,48.30508474576271,55,53.398058252427184,173,45.287958115183244,5,26.31578947368421,83,128,37,47,255,84,106,NA,18,130,35,61,39,20,44,0
Bracciali D.,ITA,1978-01-10,R,29,37.66233766233766,85.85714285714286,1328.2293233082708,9,40.909090909090914,7,50,9,30,4,36.36363636363637,38,16,8,15,NA,NA,NA,NA,3,0,0,5,16,5,0,0
Bohli S.,SUI,1983-07-25,R,2,10,197.95,16590.26052631579,1,16.666666666666664,0,0,0,0,1,25,6,1,1,NA,8,3,1,NA,0,0,0,0,2,0,0,0
Hippensteel K.,USA,1980-05-08,L,1,25,292.75,9465.583333333334,0,NA,0,NA,1,25,0,NA,3,1,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Monaco J.,ARG,1984-03-29,R,306,55.94149908592322,51.59963436928702,1195.9035163495857,209,62.951807228915655,6,37.5,88,46.31578947368421,3,33.33333333333333,114,73,28,36,130,58,108,NA,16,85,35,30,68,16,56,0
Cakl T.,CZE,1981-04-25,R,3,25,213.33333333333334,1570.4242424242425,1,50,0,NA,1,14.285714285714285,1,33.33333333333333,10,NA,2,NA,NA,NA,NA,NA,1,0,0,0,2,0,0,0
Mayer F.,GER,1983-10-05,R,218,48.23008849557522,66.79203539823008,5955.238251280341,82,48.80952380952381,37,59.67741935483871,96,44.85981308411215,3,37.5,88,78,24,29,101,68,64,NA,12,50,36,36,43,11,30,0
Gallardo M.,MEX,NA,U,0,0,222,18,0,0,0,NA,0,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dell'Acqua M.,NA,NA,NA,1,16.666666666666664,300.8333333333333,20128.566666666666,0,0,1,50,0,0,0,NA,3,NA,2,1,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Marcaccio G.,ARG,1977-05-03,R,2,40,435,2205,2,50,0,NA,0,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0
Tavares L.,POR,1984-02-20,R,1,33.33333333333333,388.3333333333333,60776.333333333336,1,33.33333333333333,0,NA,0,NA,0,NA,1,NA,NA,NA,2,NA,NA,NA,0,1,0,0,0,0,0,0
Robert S.,FRA,1980-05-17,R,37,33.035714285714285,116.20535714285714,8023.02952059202,13,30.952380952380953,4,33.33333333333333,20,34.48275862068966,0,NA,2,33,NA,NA,44,15,18,NA,0,16,4,11,1,0,5,0
Devilder N.,FRA,1980-03-25,L,21,30.88235294117647,111.3970588235294,4220.302677787533,15,35.714285714285715,2,33.33333333333333,4,22.22222222222222,0,0,28,16,8,2,10,2,2,NA,4,2,0,6,8,1,0,0
Pashanski B.,SRB,1982-11-03,R,22,31.88405797101449,97.66666666666667,1762.7843137254902,15,30.612244897959183,0,0,6,40,1,50,44,9,10,5,1,NA,NA,NA,5,0,0,1,16,0,0,0
Kindlmann D.,GER,1982-06-03,R,1,8.333333333333332,266.5,13561.363636363636,1,14.285714285714285,0,NA,0,0,0,NA,2,7,1,NA,2,NA,NA,NA,0,0,0,1,0,0,0,0
Pescosolido S.,ITA,1971-06-13,R,1,14.285714285714285,138.85714285714286,116.14285714285714,0,0,1,33.33333333333333,0,0,0,NA,2,2,2,1,NA,NA,NA,NA,0,0,0,1,0,0,0,0
Vagnozzi S.,ITA,1983-05-30,R,3,30,239.7,8843.566666666668,3,30,0,NA,0,NA,0,NA,4,NA,NA,NA,4,2,NA,NA,0,1,1,0,1,0,0,0
Ventura S.,ESP,1980-01-05,R,37,39.361702127659576,129.8404255319149,5891.533401967513,36,47.368421052631575,0,0,1,9.090909090909092,0,NA,47,11,11,2,20,3,NA,NA,5,6,1,1,24,0,0,0
Serra F.,FRA,1981-02-28,R,115,40.63604240282685,75.9469964664311,1729.610655840413,45,45,9,34.61538461538461,56,39.71631205673759,5,31.25,83,51,12,32,72,12,21,NA,3,31,3,18,40,13,7,0
Jeanpierre J.,FRA,1980-03-10,R,3,60,170.2,218.7,2,66.66666666666666,0,NA,1,50,0,NA,2,3,NA,NA,NA,NA,NA,NA,0,0,0,2,1,0,0,0
Tipsarevic J.,SRB,1984-06-22,R,234,52.23214285714286,75.20758928571429,12690.20960670342,48,46.15384615384615,35,53.84615384615385,140,54.474708171206224,11,50,66,91,10,26,141,42,67,5,1,88,20,49,28,13,34,1
Haehnel J.,FRA,1980-07-14,R,8,30.76923076923077,164.84615384615384,14201.815384615385,1,10,0,0,6,60,1,33.33333333333333,15,6,4,NA,1,NA,NA,NA,0,0,0,1,7,0,0,0
Falla A.,COL,1983-11-14,L,90,37.03703703703704,97.84362139917695,1577.6779240213584,23,40.35087719298245,16,40,48,34.04255319148936,3,60,30,54,12,10,81,22,34,NA,5,35,5,21,10,3,11,0
Marray J.,GBR,1981-03-10,R,4,33.33333333333333,302.25,11449.84090909091,0,NA,4,36.36363636363637,0,0,0,NA,9,3,NA,NA,NA,NA,NA,NA,0,0,0,0,4,0,0,0
Flanagan I.,GBR,1982-01-15,U,2,66.66666666666666,866,0,0,NA,2,66.66666666666666,0,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0
Ancic I.,CRO,1979-10-29,R,2,66.66666666666666,68,0,0,NA,2,66.66666666666666,0,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,0
Fitz S.,GER,1979-08-12,R,0,0,326,NA,0,NA,0,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Navarro-Pastor I.,NA,NA,NA,33,33.6734693877551,118.46938775510205,2017.096991373869,22,39.285714285714285,6,35.294117647058826,5,20.833333333333336,0,0,39,11,10,1,26,8,3,NA,5,7,4,2,15,0,0,0
Lu Y.H.,TPE,1983-08-14,R,136,41.33738601823708,73.29483282674772,2966.2085402920898,4,20,26,45.614035087719294,106,42.06349206349206,0,NA,34,64,10,3,122,37,59,NA,4,62,12,21,12,0,25,0
Hellstrom M.,SWE,1978-02-21,R,0,0,534,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabashvili T.,RUS,1985-05-23,R,104,35.374149659863946,90.49319727891157,1330.380499640129,41,40.19607843137255,6,27.27272727272727,50,33.33333333333333,7,35,48,48,17,13,106,37,25,NA,7,41,12,17,16,4,7,0
Verdasco M.,NA,NA,NA,1,50,53,0,1,50,0,NA,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Eleskovic E.,SWE,1987-05-08,R,2,22.22222222222222,613.2222222222222,18132.444444444445,2,40,0,NA,0,0,0,NA,7,NA,NA,NA,2,NA,NA,NA,0,1,0,0,1,0,0,0
van Gemerden M.,NA,NA,NA,3,33.33333333333333,229.33333333333334,11150.25,1,25,1,50,1,33.33333333333333,0,NA,5,4,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,0,0
Przysiezny M.,POL,1984-02-16,R,17,22.972972972972975,147.28378378378378,11894.616993706035,3,13.636363636363635,4,33.33333333333333,10,25,0,NA,11,15,NA,NA,33,11,4,NA,0,7,3,4,2,0,1,0
Cook L.,USA,1984-04-24,R,0,0,1445,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guzman J.P.,ARG,1981-01-29,L,6,28.57142857142857,195.0952380952381,9367.590476190477,5,29.411764705882355,0,0,1,33.33333333333333,0,NA,12,3,6,NA,NA,NA,NA,NA,2,0,0,0,4,0,0,0
Beck A.,GER,1986-02-05,L,37,38.144329896907216,100.34020618556701,7104.122637457044,17,36.17021276595745,7,50,12,35.294117647058826,1,50,8,22,6,1,40,10,10,NA,2,18,2,8,4,0,3,0
Ram R.,USA,1984-03-18,R,55,37.93103448275862,142.5448275862069,11523.944157088123,5,41.66666666666667,18,51.42857142857142,32,32.6530612244898,0,NA,13,20,1,2,85,12,12,NA,0,40,1,4,6,0,4,0
Ager J.,AUT,1984-03-10,R,0,0,621.5,213204.5,0,0,0,NA,0,NA,0,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minar I.,CZE,1984-05-21,R,30,32.967032967032964,100.03296703296704,1184.9433455433455,12,32.432432432432435,3,23.076923076923077,15,38.46153846153847,0,0,36,15,20,8,11,1,NA,NA,7,3,0,3,13,4,0,0
Djokovic N.,SRB,1987-05-22,R,1033,84.18907905460473,6.874490627546862,528.2305640755646,263,81.42414860681114,115,87.78625954198473,650,85.30183727034121,5,45.45454545454545,54,413,22,73,72,111,414,68,16,60,99,369,40,51,348,50
Urban F.,POL,1982-03-23,R,0,0,960,320000,0,0,0,NA,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kubot L.,POL,1982-05-16,R,79,40.10152284263959,90.54314720812182,3326.4943022894436,35,43.75,12,52.17391304347826,32,34.40860215053764,0,0,8,40,4,NA,85,29,31,NA,1,38,12,20,1,0,7,0
Baghdatis M.,CYP,1985-06-17,R,311,55.635062611806795,50.429338103756706,1268.3888151525061,29,37.66233766233766,48,58.536585365853654,218,57.519788918205805,16,76.19047619047619,70,109,12,35,197,74,62,NA,5,112,44,60,46,19,25,0
Jenkins S.,USA,1986-09-23,R,5,25,377.25,77345.25,2,40,1,50,2,15.384615384615385,0,NA,7,7,4,NA,2,NA,NA,NA,1,1,0,1,2,0,0,0
Benneteau A.,FRA,1986-06-30,R,0,0,75,NA,0,NA,0,NA,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Odesnik W.,USA,1985-11-21,L,40,42.10526315789473,136.37894736842105,5797.982530795073,18,60,0,0,22,36.0655737704918,0,NA,15,20,8,5,34,7,6,NA,4,18,3,5,7,2,1,0
Healey N.,AUS,1980-02-27,R,4,26.666666666666668,236.13333333333333,4124.838095238095,0,0,1,50,3,25,0,NA,9,4,2,NA,NA,NA,NA,NA,1,0,0,1,2,0,0,0
Tsonga J.W.,FRA,1985-04-17,R,428,66.77067082683308,27.92823712948518,2252.0698420436815,76,61.29032258064516,46,67.64705882352942,294,68.21345707656613,12,66.66666666666666,31,163,2,19,167,71,177,11,1,121,42,120,21,11,108,4
Lu H.,CHN,1984-01-30,R,1,50,1095,0,0,NA,0,NA,1,50,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Ionita V.,ROU,1983-05-11,R,0,0,233,1132,0,0,0,NA,0,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bohane A.,USA,1981-09-15,L,0,0,1416,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Widom T.,USA,1983-04-24,R,5,50,276.6,2406.0444444444443,0,NA,0,NA,5,50,0,NA,5,NA,NA,NA,3,NA,2,NA,0,2,0,0,2,0,1,0
Gimeno-Traver D.,NA,NA,NA,87,34.523809523809526,87.35714285714286,1080.0233352305065,68,40.718562874251496,2,10.526315789473683,17,25.757575757575758,0,NA,17,35,4,NA,129,35,32,NA,2,48,11,7,7,0,12,0
Zeng S.X.,CHN,1981-08-29,R,1,16.666666666666664,659.1666666666666,48335.76666666667,0,NA,0,NA,1,16.666666666666664,0,NA,4,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,1,0
Roger-Vasselin E.,FRA,1983-11-28,R,77,39.08629441624365,94.60913705583756,1726.9842018025483,16,32.6530612244898,16,45.714285714285715,45,40.17857142857143,0,0,12,37,NA,NA,99,24,25,NA,0,46,10,12,3,0,6,0
Simon G.,FRA,1984-12-27,R,479,56.820877817319094,34.73190984578885,837.5717477733352,142,57.25806451612904,48,54.54545454545454,282,57.3170731707317,7,46.666666666666664,95,145,19,49,245,107,179,4,10,142,54,87,61,27,96,2
Gicquel M.,FRA,1977-03-30,R,89,45.17766497461929,74.142131979695435,2065.16336890086,26,44.827586206896555,10,41.66666666666667,41,43.61702127659575,12,57.14285714285714,80,37,12,15,41,6,6,NA,4,17,3,13,48,2,2,0
Monfils G.,FRA,1986-09-01,R,545,64.34474616292798,39.60212514757969,3047.8426905138704,127,58.79629629629629,46,60.526315789473685,365,67.21915285451196,7,58.333333333333336,74,183,19,43,230,114,182,2,9,158,76,125,44,21,112,0
Stakhovsky S.,UKR,1986-01-06,R,140,43.75,83.80625,2135.793064263323,25,35.2112676056338,23,52.27272727272727,81,43.31550802139038,11,61.111111111111114,19,57,NA,NA,164,35,45,NA,0,74,15,24,9,0,18,0
Ryderstedt M.,SWE,1984-11-12,L,7,36.84210526315789,290.7894736842105,6190.397660818713,3,37.5,0,NA,4,36.36363636363637,0,NA,11,NA,NA,NA,8,NA,NA,NA,0,3,0,0,4,0,0,0
Nielsen M.,NZL,1977-10-08,R,1,11.11111111111111,396.1111111111111,18816.86111111111,0,NA,0,NA,1,11.11111111111111,0,NA,9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Bourgeois L.,AUS,1977-03-03,R,0,0,450.5,13284.5,0,NA,0,NA,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kimmich M.,AUS,1983-01-21,R,0,0,307.3333333333333,44.333333333333336,0,NA,0,NA,0,0,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nunez E.,USA,1982-04-09,R,0,0,531,NA,0,NA,0,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sun P.,CHN,1983-10-19,R,1,20,436.8,10723.7,0,NA,0,NA,1,20,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0
Vico U.,ITA,1981-02-19,R,2,28.57142857142857,225,737.6666666666666,0,0,0,0,2,50,0,0,6,NA,NA,1,NA,NA,NA,NA,0,0,0,0,2,0,0,0
Parada F.,CHI,1981-05-16,R,0,0,664,155682,0,0,0,NA,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wang Y.T.,NA,NA,NA,13,33.33333333333333,129.3846153846154,1253.9271255060728,0,0,5,41.66666666666667,8,33.33333333333333,0,NA,23,9,7,NA,NA,NA,NA,NA,2,0,0,2,9,0,0,0
